StudentID,TrackID,First Name,Last Name,DateOfBirth,MilitaryStatus,Gender,EnrollmentDate,GraduationDate,Graduate,MaritalStatus,RelatedFaculty,University,Username,Password
6730,3,Habiba,Mansour,1997-06-11,,1,2020-01-01,2020-09-30,1,Unmarried,1,Cairo University,ipaskek9,lsendallk9
6731,3,Burhan,Barkatullah,1997-08-22,Completed,0,2018-01-01,2018-09-30,1,Unmarried,1,Menia University,fmoyseyka,bcauthraka
6732,3,Azhar,Aziz,1998-04-08,,1,2023-01-01,2023-09-30,0,Unmarried,0,Helwan University,ptocknellkb,lbuncekb
6733,3,Halim,Gomaa,1999-09-15,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,1,Mansora University,cskirvingkc,dwhawellkc
6734,3,Ramy,Mamdouh,1998-01-25,Exempted,0,2018-01-01,2018-09-30,1,Married,0,Cairo University,dtrentkd,btatlowkd
6735,3,Fadel,Anwar,1997-03-16,Completed,0,2022-01-01,2022-09-30,1,Unmarried,0,Alexandria University,jdanelske,tcoultonke
6736,3,Mona,Ramy,1999-11-13,,1,2022-01-01,2022-09-30,1,Unmarried,1,Cairo University,kbonefantkf,fdurstonkf
6737,3,Ziad,Fahmi,1995-06-22,Completed,0,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,gwoolstonkg,pbreazeallkg
6738,3,Abeer,Allam,1995-03-14,,1,2022-01-01,2022-09-30,1,Divorced,0,Alexandria University,swimpkh,gmorekh
6739,3,Hamida,Abbas,1996-05-18,,1,2023-01-01,2023-09-30,0,Unmarried,1,Mansora University,mmillicanki,bwilliski
6740,3,Dalia,Faheem,1995-10-13,,1,2022-01-01,2022-09-30,1,Divorced,1,Helwan University,aselveykj,bputtnamkj
6741,3,Barkat,Bashar,1998-07-13,Postponed,0,2019-01-01,2019-09-30,1,Unmarried,1,Alexandria University,frobloukk,wmaccomekk
6742,3,Faiz,David,1996-09-24,Completed,0,2018-01-01,2018-09-30,1,Unmarried,1,Mansora University,vmurrisonkl,lhastlerkl
6743,3,Lana,Burhan,1997-12-25,,1,2018-01-01,2018-09-30,1,Divorced,0,Menia University,rswafieldkm,vraddinkm
6744,3,Malika,Ramadan,1996-11-26,,1,2020-01-01,2020-09-30,1,Unmarried,0,Alexandria University,upendletonkn,aroiskn
6745,3,Azmi,Said,1996-02-17,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,forwinko,kbyramko
6746,3,Aya,Atif,1998-08-12,,1,2019-01-01,2019-09-30,1,Married,1,Mansora University,efalshawkp,ndimbylowkp
6747,3,Barakat,Aqeel,1999-06-11,Exempted,0,2022-01-01,2022-09-30,1,Married,1,Alexandria University,mweaverkq,sgantlettkq
6748,3,David,Atif,1996-09-20,Completed,0,2017-01-01,2017-09-30,1,Unmarried,1,Helwan University,gwakelamkr,tmcguineykr
6749,3,Boutros,Ayman,1995-10-01,Completed,0,2017-01-01,2017-09-30,1,Married,1,Ain Shams University,mfarnallks,htrodlerks
6750,3,Hayat,Gomaa,1999-08-17,,1,2022-01-01,2022-09-30,1,Unmarried,1,Alexandria University,vdraytonkt,cmorgankt
6751,3,Nour,Azmi,1999-02-01,Completed,0,2022-01-01,2022-09-30,1,Divorced,1,Menia University,gphippinku,jhumpageku
6752,3,Latifa,Bashar,1995-12-30,,1,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,kdegliabbatikv,abricketkv
6753,3,Azmi,Boulos,1996-02-06,Postponed,0,2018-01-01,2018-09-30,1,Married,1,Mansora University,wweighkw,jguynemerkw
6754,3,Farida,Ahmed,1997-05-17,,1,2023-01-01,2023-09-30,0,Married,0,Cairo University,lwoodberrykx,ismalemankx
6755,3,Khadija,Ramadan,1996-09-29,,1,2019-01-01,2019-09-30,1,Unmarried,1,Helwan University,faldineky,mcousansky
6756,3,Ayub,Asadullah,1997-08-10,Completed,0,2023-01-01,2023-09-30,0,Married,1,Mansora University,itomankiewiczkz,olateskz
6757,3,Barakat,Bahaa,1996-10-08,Completed,0,2020-01-01,2020-09-30,1,Divorced,0,Mansora University,lsheldrickl0,lnaptonl0
6758,3,Asghar,Ashraf,1999-07-06,Completed,0,2023-01-01,2023-09-30,0,Divorced,0,Menia University,ncastillel1,drichardetl1
6759,3,Azeem,Bilal,1997-09-08,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,cmcalindonl2,bshucksmithl2
6760,3,Karima,Badr,1998-04-03,,1,2020-01-01,2020-09-30,1,Widowed,0,Cairo University,rmoralesl3,jkeatonl3
6761,3,Abbas,Helmy,1997-07-29,Completed,0,2023-01-01,2023-09-30,0,Divorced,1,Cairo University,tmanifouldl4,abowkettl4
6762,3,Ashour,Hamdy,1995-11-24,Postponed,0,2018-01-01,2018-09-30,1,Unmarried,0,Cairo University,cmansonl5,rellsburyl5
6763,3,Adela,Baha,2000-01-19,,1,2022-01-01,2022-09-30,1,Unmarried,0,Helwan University,lfaithfulll6,kcristoforol6
6764,3,Salah,Ayub,1995-09-19,Completed,0,2022-01-01,2022-09-30,1,Married,1,Alexandria University,cgoochl7,afaasl7
6765,3,Lamia,Helmy,1998-02-02,,1,2019-01-01,2019-09-30,1,Married,1,Helwan University,sdanelll8,tottiwilll8
6766,3,Halim,Barkat,1998-07-18,Completed,0,2018-01-01,2018-09-30,1,Divorced,1,Alexandria University,nchismonl9,jswaislandl9
6767,3,Hana,Ziad,1996-11-21,,1,2021-01-01,2021-09-30,1,Unmarried,1,Helwan University,csoutarla,lstodartla
6768,3,Fahri,Boutros,1997-08-19,Postponed,0,2023-01-01,2023-09-30,0,Unmarried,1,Mansora University,rgarzalb,jledleylb
6769,3,Faisal,Anas,1996-12-06,Exempted,0,2017-01-01,2017-09-30,1,Married,1,Ain Shams University,atomkieslc,efranzschoningerlc
6770,3,Ziad,Ayub,1995-08-17,Exempted,0,2017-01-01,2017-09-30,1,Married,1,Ain Shams University,mgremainld,rveazeyld
6771,3,Malika,Asem,1996-12-20,,1,2023-01-01,2023-09-30,0,Divorced,1,Helwan University,tphelple,lcoastle
6772,3,Habiba,Azeem,1999-02-02,,1,2023-01-01,2023-09-30,0,Divorced,1,Alexandria University,hkalllf,pelcoatelf
6773,3,Ramadan,Asem,1995-06-30,Completed,0,2021-01-01,2021-09-30,1,Unmarried,1,Helwan University,htunderlg,abenedictelg
6774,3,Aya,Othman,1998-12-19,,1,2020-01-01,2020-09-30,1,Unmarried,0,Mansora University,ocapelinlh,alawdaylh
6775,3,Refaat,Asghar,1998-02-01,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,gmcgreayli,gstockli
6776,3,Sarah,Faisal,1996-02-09,,1,2021-01-01,2021-09-30,1,Divorced,1,Cairo University,mcroxfordlj,tdorielj
6777,3,Hana,Saeed,1998-09-05,,1,2021-01-01,2021-09-30,1,Unmarried,1,Menia University,cmchirrielk,kducarmelk
6778,3,Feyrouz,Said,1996-03-19,,1,2019-01-01,2019-09-30,1,Widowed,1,Alexandria University,wayerstll,mtolmiell
6779,3,Hana,Anwar,1996-10-04,,1,2018-01-01,2018-09-30,1,Unmarried,0,Ain Shams University,sgarmstonlm,lgronauerlm
6780,3,Asadullah,Anis,1997-02-21,Completed,0,2020-01-01,2020-09-30,1,Unmarried,1,Ain Shams University,jhavvockln,bdickensonln
6781,3,Ayub,Barakat,1997-09-22,Completed,0,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,gcamollilo,aoxtonlo
6782,3,Madiha,Salah,1995-06-14,,1,2023-01-01,2023-09-30,0,Divorced,1,Mansora University,pthairslp,lwalkdenlp
6783,3,Dalia,Boulos,1996-07-09,,1,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,tdulwichlq,bduiguidlq
6784,3,Toka,Mohamed,1997-06-19,,1,2023-01-01,2023-09-30,0,Unmarried,0,Menia University,pkovalskilr,otreverlr
6785,3,Bakr,Fadel,1996-03-31,Completed,0,2023-01-01,2023-09-30,0,Unmarried,0,Cairo University,movellls,asilbyls
6786,3,Salah,Asem,1997-11-30,Completed,0,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,lconaghylt,ecromleholmelt
6787,3,Dareen,Nour,1996-05-09,,1,2019-01-01,2019-09-30,1,Married,1,Cairo University,gbaumlu,sinsulllu
6788,3,Ahmed,Bahaa,1999-05-31,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,0,Mansora University,crodriguezlv,dmcilwainlv
6789,3,Jena,Hamdy,1997-04-16,,1,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,bedgsonlw,rswiggslw
6790,3,Ayad,Bakir,1999-01-15,Completed,0,2021-01-01,2021-09-30,1,Unmarried,1,Ain Shams University,bquigleylx,amatouseklx
6791,3,Azizullah,Farouk,1999-11-12,Exempted,0,2022-01-01,2022-09-30,1,Divorced,1,Menia University,fbutterly,ewoolfallly
6792,3,Anis,Islam,1998-10-01,Exempted,0,2018-01-01,2018-09-30,1,Unmarried,1,Helwan University,cwallworkelz,ttosdevinlz
6793,3,Refaat,Said,1995-08-19,Exempted,0,2018-01-01,2018-09-30,1,Unmarried,1,Alexandria University,ztebaldm0,gellingsworthm0
6794,3,Jana,Mina,1998-07-30,,1,2021-01-01,2021-09-30,1,Married,1,Helwan University,tmoquinm1,hbussettim1
6795,3,Bashir,Faiz,1998-03-04,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,0,Mansora University,katyeom2,vverteym2
6796,3,Farouk,Allam,1996-09-15,Exempted,0,2023-01-01,2023-09-30,0,Married,1,Ain Shams University,llangmuirm3,lschwaigerm3
6797,3,Gomaa,Aly,1998-09-19,Exempted,0,2023-01-01,2023-09-30,0,Married,1,Cairo University,bferraracciom4,kserminm4
6798,3,Abbas,Ahmed,1997-12-30,Completed,0,2022-01-01,2022-09-30,1,Unmarried,1,Alexandria University,bfontanetm5,brobiotm5
6799,3,Sarah,Farouk,1995-11-17,,1,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,lodowgainem6,hstridem6
6800,3,Lara,Azizullah,1999-09-28,,1,2017-01-01,2017-09-30,1,Unmarried,0,Ain Shams University,lrainm7,tbuddellm7
6801,3,Arwa,Barkatullah,1998-12-15,,1,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,fvenablesm8,loldroydm8
6802,3,Baha,Mansour,1997-05-24,Exempted,0,2017-01-01,2017-09-30,1,Divorced,1,Helwan University,atincknellm9,gmapledoramm9
6803,3,Burhan,Fahd,1996-02-12,Completed,0,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,episcullima,ctinlinema
6804,3,Dana,Barkatullah,1996-05-15,,1,2023-01-01,2023-09-30,0,Unmarried,1,Menia University,cseilermb,pburnupmb
6805,3,Aya,Anwar,1997-09-02,,1,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,ggrishaginmc,mchippindallmc
6806,3,Aya,Barkatullah,1998-12-24,,1,2022-01-01,2022-09-30,1,Unmarried,1,Alexandria University,jcattermullmd,jdavydochkinmd
6807,3,Hayat,Badr,1999-09-22,,1,2018-01-01,2018-09-30,1,Unmarried,1,Alexandria University,cduranteme,jmatherme
6808,3,Nadia,Aqeel,1996-09-02,,1,2017-01-01,2017-09-30,1,Married,0,Cairo University,pmottomf,jlearmondmf
6809,3,Bilal,Azizullah,1997-11-25,Completed,0,2017-01-01,2017-09-30,1,Unmarried,1,Menia University,bcaramusciamg,nsprottmg
6810,3,Nasrin,Anis,1999-04-03,,1,2019-01-01,2019-09-30,1,Widowed,1,Ain Shams University,gmessermh,llogsdalemh
6811,3,Boutheina,Asem,1997-10-13,,1,2021-01-01,2021-09-30,1,Married,1,Alexandria University,ccarrolmi,pswindellsmi
6812,3,Lana,Ayad,1998-11-13,,1,2022-01-01,2022-09-30,1,Unmarried,0,Alexandria University,flatheemj,cbanksmj
6813,3,Aziza,Islam,1998-02-10,,1,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,rdonovinmk,vcadneymk
6814,3,Dana,Abbas,1998-03-25,,1,2021-01-01,2021-09-30,1,Divorced,1,Menia University,ljoannicml,cmcminnml
6815,3,Ayman,Anis,1996-03-10,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Menia University,cmartillmm,cclarridgemm
6816,3,Othman,Awad,1998-05-16,Completed,0,2021-01-01,2021-09-30,1,Divorced,0,Cairo University,klawlandmn,atoderbruggemn
6817,3,Nehal,Barakat,1999-08-24,,1,2020-01-01,2020-09-30,1,Unmarried,0,Menia University,mfowellsmo,stringhammo
6818,3,Mona,Faheem,1996-12-03,,1,2020-01-01,2020-09-30,1,Unmarried,1,Menia University,edaveymp,rmcgilvraymp
6819,3,Maysoon,Helmy,1997-09-02,,1,2021-01-01,2021-09-30,1,Divorced,0,Helwan University,bjopemq,gtorrimq
6820,3,Farouk,Refaat,1995-09-30,Completed,0,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,shamptonmr,amilnermr
6821,3,Salah,Faisal,1998-11-23,Completed,0,2017-01-01,2017-09-30,1,Unmarried,1,Cairo University,cadanezms,rsoltanms
6822,3,Ramy,Hamdy,2000-01-13,Postponed,0,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,lsellersmt,rmullettmt
6823,3,Toka,Mohamed,1999-09-09,,1,2018-01-01,2018-09-30,1,Unmarried,1,Helwan University,fbrowettmu,apersichmu
6824,3,Said,Othman,1995-12-19,Postponed,0,2021-01-01,2021-09-30,1,Widowed,0,Ain Shams University,dmoodiemv,jdermottmv
6825,3,Lamia,Faiz,1996-10-20,,1,2021-01-01,2021-09-30,1,Unmarried,0,Menia University,gmcturloughmw,jbloyesmw
6826,3,Najat,Ayad,1997-12-16,,1,2023-01-01,2023-09-30,0,Married,1,Menia University,jvanichkovmx,cdinceymx
6827,3,Halima,Faisal,1999-09-12,,1,2020-01-01,2020-09-30,1,Unmarried,1,Ain Shams University,jguerreiromy,cenriettomy
6828,3,Ramadan,Barakat,1998-07-30,Exempted,0,2018-01-01,2018-09-30,1,Divorced,1,Menia University,ihansmannmz,gbuesnelmz
6829,3,Boutheina,Azeem,1996-03-24,,1,2017-01-01,2017-09-30,1,Unmarried,1,Mansora University,tinsulln0,flibrerosn0
6830,3,Anwar,Boutros,1996-07-23,Exempted,0,2018-01-01,2018-09-30,1,Unmarried,1,Menia University,thayfieldn1,acockarilln1
6831,3,Faheem,Azizullah,1995-06-14,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,0,Menia University,tmooresn2,imathelonn2
6832,3,Asem,Asadullah,1999-05-27,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,1,Menia University,rspraggonn3,dlourencon3
6833,3,Besma,Fadel,1997-03-26,,1,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,whazlen4,gjorgesenn4
6834,3,Naila,Burhan,1996-04-14,,1,2022-01-01,2022-09-30,1,Married,0,Cairo University,ysommersettn5,cperrinn5
6835,3,Mohamed,Othman,1999-12-20,Postponed,0,2022-01-01,2022-09-30,1,Married,0,Helwan University,parnaezn6,lgouldbournn6
6836,3,Nada,Bahaa,1997-08-08,,1,2023-01-01,2023-09-30,0,Married,1,Mansora University,pparzizekn7,gklagemann7
6837,3,Maha,Bahaa,1995-12-17,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,kchisnalln8,vfieldenn8
6838,3,Lana,Ashraf,1998-03-27,,1,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,jjeanonn9,blyndsn9
6839,3,Faiz,Fahmi,1997-12-16,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,rwhithornna,vtrustyna
6840,3,Aya,Sabry,1995-03-01,,1,2021-01-01,2021-09-30,1,Divorced,0,Mansora University,jfriarnb,cbamlingnb
6841,3,Ayman,Bakr,1998-04-06,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,0,Helwan University,hgerghernc,jbuttricknc
6842,3,Mirna,Ibrahim,1998-08-30,,1,2022-01-01,2022-09-30,1,Divorced,1,Ain Shams University,tainleynd,kokellehernd
6843,3,Ramadan,Asad,1997-10-31,Exempted,0,2020-01-01,2020-09-30,1,Unmarried,1,Cairo University,pewestacene,ktunesine
6844,3,Nehal,Ahmed,2000-01-11,,1,2019-01-01,2019-09-30,1,Unmarried,1,Ain Shams University,baustinnf,gupshallnf
6845,3,Ashraqat,Saeed,1996-05-02,,1,2022-01-01,2022-09-30,1,Unmarried,1,Mansora University,mhandysideng,mbrecheng
6846,3,Anas,Asadullah,2000-01-08,Exempted,0,2021-01-01,2021-09-30,1,Married,0,Mansora University,gildennh,jmcasparannh
6847,3,Alya,Barkatullah,1995-09-16,,1,2023-01-01,2023-09-30,0,Widowed,1,Menia University,cpetrollini,agabbidonni
6848,3,Boulos,Ibrahim,1999-06-24,Completed,0,2018-01-01,2018-09-30,1,Unmarried,1,Menia University,awitchardnj,meptonnj
6849,3,Hala,Ziad,1995-10-25,,1,2023-01-01,2023-09-30,0,Unmarried,1,Menia University,cmacelanenk,dmelbynk
6850,3,Nawal,Islam,1995-05-31,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,zyannenl,ltuckwellnl
6851,3,Lara,Ibrahim,1995-02-12,,1,2022-01-01,2022-09-30,1,Unmarried,1,Mansora University,cpogenm,dvedeneevnm
6852,3,Anas,Zaki,1997-10-30,Completed,0,2017-01-01,2017-09-30,1,Married,0,Alexandria University,kwestcarrnn,aarendnn
6853,3,Fahri,Azeem,1999-03-21,Completed,0,2020-01-01,2020-09-30,1,Unmarried,1,Cairo University,aboyettno,pmcmainsno
6854,3,Saeed,Asil,1998-12-16,Completed,0,2022-01-01,2022-09-30,1,Unmarried,0,Menia University,plaxonnp,gswaylandnp
6855,3,Baha,Ziad,1996-02-01,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,1,Helwan University,mfortennq,zbleslinq
6856,3,Lana,Hamdy,1995-04-18,,1,2020-01-01,2020-09-30,1,Unmarried,1,Cairo University,jmckallnr,gmacmeekannr
6857,3,Hana,Boutros,1998-10-13,,1,2022-01-01,2022-09-30,1,Unmarried,1,Cairo University,mkeysens,cburnyeatns
6858,3,Fahmi,Ramy,1999-09-12,Completed,0,2021-01-01,2021-09-30,1,Married,1,Menia University,zbrooksonnt,cpiolint
6859,3,Feyrouz,Ayman,1998-04-25,,1,2018-01-01,2018-09-30,1,Unmarried,1,Menia University,dgrigoryevnu,sportrissnu
6860,3,Ibtisam,Basri,1999-05-08,,1,2017-01-01,2017-09-30,1,Unmarried,1,Alexandria University,jswyndleynv,laddienv
6861,3,Huda,Salah,1997-08-06,,1,2018-01-01,2018-09-30,1,Unmarried,0,Menia University,bbresnernw,omeddnw
6862,3,Shrouk,Faisal,1996-10-06,,1,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,zeloinx,celsenx
6863,3,Faiz,Salah,1998-07-09,Completed,0,2017-01-01,2017-09-30,1,Unmarried,1,Cairo University,gandrichny,cperoneny
6864,3,Ataullah,Ahmed,1998-07-12,Exempted,0,2020-01-01,2020-09-30,1,Unmarried,1,Helwan University,pseedhousenz,sstegellnz
6865,3,Barkatullah,Salah,1998-03-20,Postponed,0,2018-01-01,2018-09-30,1,Unmarried,0,Helwan University,ssultano0,jtottemo0
6866,3,Hana,Mina,1996-05-29,,1,2020-01-01,2020-09-30,1,Unmarried,0,Ain Shams University,gprenticeo1,jticehursto1
6867,3,Mai,Bilal,1999-10-24,,1,2021-01-01,2021-09-30,1,Widowed,1,Cairo University,cgunbyo2,mmorgueo2
6868,3,Badr,Asadullah,1998-06-15,Completed,0,2020-01-01,2020-09-30,1,Unmarried,0,Mansora University,saynsleyo3,spawelczyko3
6869,3,Jamila,Ataullah,1999-02-09,,1,2017-01-01,2017-09-30,1,Unmarried,0,Alexandria University,lkenseto4,aglanfieldo4
6870,3,Dina,Asem,1996-02-18,,1,2023-01-01,2023-09-30,0,Married,1,Cairo University,tilyasovo5,rkunato5
6871,3,Hanifa,Islam,1997-09-19,,1,2021-01-01,2021-09-30,1,Unmarried,1,Menia University,aodomo6,atrymeo6
6872,3,Jena,Ahmed,1997-05-02,,1,2018-01-01,2018-09-30,1,Unmarried,1,Mansora University,ksabino7,jsoffo7
6873,3,Azeem,Aziz,1998-09-13,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,0,Alexandria University,mcustedo8,bdunguyo8
6874,3,Alaa,Gomaa,1997-09-02,,1,2017-01-01,2017-09-30,1,Unmarried,1,Menia University,gcorradettio9,csnarro9
6875,3,Bashar,Aly,1998-06-14,Completed,0,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,lplumtreeoa,hromagosaoa
6876,3,Atif,Allam,1999-01-31,Postponed,0,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,sleiversob,mtolfreyob
6877,3,Bakir,Mina,1997-10-05,Postponed,0,2021-01-01,2021-09-30,1,Unmarried,0,Menia University,nglasmanoc,wstannislawskioc
6878,3,Hamida,Barkat,1997-10-08,,1,2023-01-01,2023-09-30,0,Married,1,Mansora University,aborgarsod,mpomroyod
6879,3,Hanifa,Darwish,1999-05-28,,1,2020-01-01,2020-09-30,1,Unmarried,1,Alexandria University,mbackesoe,mlorraineoe
6880,3,Bashir,Mina,1999-12-17,Exempted,0,2022-01-01,2022-09-30,1,Married,0,Ain Shams University,kvearnalsof,pwoolstonof
6881,3,Nehal,Anas,1995-09-07,,1,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,ihonatschog,kfaheyog
6882,3,Saeed,Bakr,1999-06-08,Completed,0,2021-01-01,2021-09-30,1,Unmarried,1,Menia University,kswaneoh,cgoodanewoh
6883,3,Hala,Saeed,1995-11-23,,1,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,selsayoi,ditzhakoi
6884,3,Azeem,Fadel,1999-08-23,Completed,0,2022-01-01,2022-09-30,1,Unmarried,0,Mansora University,fivettsoj,slanglaisoj
6885,3,Azhar,Magdy,1996-08-19,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,mfolanok,alathyok
6886,3,Aya,Samer,1999-07-26,,1,2022-01-01,2022-09-30,1,Married,1,Ain Shams University,bboulgerol,mbartlamol
6887,3,Asghar,Farouk,1999-02-05,Completed,0,2018-01-01,2018-09-30,1,Unmarried,1,Alexandria University,dscothronom,ttembeyom
6888,3,Ziad,Barkatullah,1996-07-29,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,godellon,afyerson
6889,3,Bilal,Aziz,1998-07-22,Postponed,0,2022-01-01,2022-09-30,1,Unmarried,1,Menia University,kdunstonoo,byongeoo
6890,3,Jana,Barakat,1996-04-21,,1,2020-01-01,2020-09-30,1,Unmarried,0,Mansora University,hsingersop,dbittertonop
6891,3,Joud,Boutros,1996-11-30,,1,2018-01-01,2018-09-30,1,Unmarried,0,Mansora University,gdosedaleoq,adiamondoq
6892,3,Karima,Saher,1995-09-19,,1,2021-01-01,2021-09-30,1,Divorced,1,Menia University,luttermareor,lraineor
6893,3,Azeem,Mansour,1995-08-04,Completed,0,2023-01-01,2023-09-30,0,Married,1,Cairo University,wtyhurstos,edematteios
6894,3,Nahla,Allam,1998-11-29,,1,2017-01-01,2017-09-30,1,Married,1,Alexandria University,adragonetteot,eyoslowitzot
6895,3,Alaa,Ashour,1998-06-09,,1,2020-01-01,2020-09-30,1,Divorced,0,Helwan University,bdalwisou,rvongladbachou
6896,3,Maysoon,Ibrahim,1996-09-11,,1,2023-01-01,2023-09-30,0,Married,1,Mansora University,cthairsov,eswensonov
6897,3,Asghar,Anas,1996-07-14,Postponed,0,2017-01-01,2017-09-30,1,Unmarried,0,Ain Shams University,bceaplenow,aleadbeaterow
6898,3,Anwar,Ayad,1995-09-30,Exempted,0,2023-01-01,2023-09-30,0,Married,1,Cairo University,ecoffinox,hbasketfieldox
6899,3,Leila,Zaki,1999-01-17,,1,2017-01-01,2017-09-30,1,Married,1,Menia University,nbelhamoy,foutridgeoy
6900,3,Basri,Islam,1996-02-20,Completed,0,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,ghaselhurstoz,oparloroz
6901,3,Allam,Fahd,1996-05-08,Completed,0,2021-01-01,2021-09-30,1,Divorced,1,Helwan University,acordelp0,hkovacsp0
6902,3,Aziza,Ramadan,1996-11-08,,1,2020-01-01,2020-09-30,1,Married,1,Mansora University,rrijkeseisp1,lhoylesp1
6903,3,Lama,Hamdy,1997-08-19,,1,2017-01-01,2017-09-30,1,Married,0,Ain Shams University,mtumeltyp2,apaveyp2
6904,3,Abbas,Helmy,2000-01-25,Exempted,0,2020-01-01,2020-09-30,1,Unmarried,0,Ain Shams University,eprettymanp3,zgatep3
6905,3,Helmy,Farouk,1999-06-21,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,1,Cairo University,mdaintierp4,bhalfordp4
6906,3,Fatima,Ayub,1999-11-27,,1,2017-01-01,2017-09-30,1,Unmarried,1,Menia University,asimoninp5,khasardp5
6907,3,Burhan,Sabry,1997-10-22,Postponed,0,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,gbilboroughp6,cbarclayp6
6908,3,Jumana,Samer,1996-09-21,,1,2018-01-01,2018-09-30,1,Unmarried,1,Menia University,eananp7,dmannixp7
6909,3,Mirna,Aly,1998-08-27,,1,2023-01-01,2023-09-30,0,Married,1,Alexandria University,mcampanellip8,cashenhurstp8
6910,3,Adela,Anis,1995-06-27,,1,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,rmccoyp9,amuttockp9
6911,3,Othman,Samer,1996-06-28,Exempted,0,2018-01-01,2018-09-30,1,Married,1,Ain Shams University,aleprovestpa,rjessepa
6912,3,Magdy,Said,1996-06-25,Exempted,0,2019-01-01,2019-09-30,1,Married,1,Menia University,salessandrinipb,zboichatpb
6913,3,Joud,Mansour,1998-09-01,,1,2023-01-01,2023-09-30,0,Divorced,1,Alexandria University,ssharrempc,dwanjekpc
6914,3,Sarah,Atif,1998-07-21,,1,2017-01-01,2017-09-30,1,Married,1,Mansora University,mellingtonpd,jmoanpd
6915,3,Halima,Aly,2000-01-18,,1,2019-01-01,2019-09-30,1,Married,1,Menia University,pcoytepe,imaciakpe
6916,3,Fadel,Basri,2000-01-16,Completed,0,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,ngogaypf,mswaffieldpf
6917,3,Hana,Fadel,1999-11-01,,1,2021-01-01,2021-09-30,1,Unmarried,1,Menia University,gstablerpg,swickmanpg
6918,3,Aisha,Mohamed,1997-08-16,,1,2018-01-01,2018-09-30,1,Unmarried,1,Cairo University,ecassinph,svanderspohrph
6919,3,Halim,David,1997-04-20,Exempted,0,2019-01-01,2019-09-30,1,Married,1,Helwan University,fcaldronpi,palsoppi
6920,3,Hafsa,Sabry,1997-11-27,,1,2017-01-01,2017-09-30,1,Unmarried,1,Ain Shams University,hmohammadpj,amauchlenpj
6921,3,Eva,Allam,1996-08-02,,1,2018-01-01,2018-09-30,1,Unmarried,0,Alexandria University,tchacepk,cdonohoepk
6922,3,Leila,Mohamed,1998-12-14,,1,2018-01-01,2018-09-30,1,Divorced,1,Menia University,ksuthrenpl,ssydepl
6923,3,Boulos,Asghar,1998-10-18,Postponed,0,2023-01-01,2023-09-30,0,Divorced,1,Cairo University,bperopm,tdrurypm
6924,3,Khadija,Halim,1999-06-09,,1,2022-01-01,2022-09-30,1,Married,1,Alexandria University,sspiviepn,mgrundellpn
6925,3,Hend,Fahmi,1998-08-23,,1,2017-01-01,2017-09-30,1,Divorced,0,Ain Shams University,whawspo,jreganpo
